url_path,views_total,views_unique
/keptn/lifecycle-toolkit,759,270
/keptn/lifecycle-toolkit/issues,422,37
/keptn/lifecycle-toolkit/pulls,377,26
/keptn/lifecycle-toolkit/issues/2823,158,63
/keptn/lifecycle-toolkit/pull/3233,98,9
/keptn/lifecycle-toolkit/blob/main/test/chainsaw/scheduling-gates/simple-deployment-restart-pod/chainsaw-test.yaml,68,3
/keptn/lifecycle-toolkit/pull/3257,61,7
/keptn/lifecycle-toolkit/tree/main/chart,59,10
/keptn/lifecycle-toolkit/commits/main,56,6
/keptn/lifecycle-toolkit/pull/3285/files,53,4
