referrer,views_total,views_unique
Google,255,41
keptn.sh,241,57
github.com,94,27
v1.keptn.sh,12,1
contribute.cncf.io,6,3
cncf.io,3,3
Bing,3,3
anchore.com,3,1
t.co,3,1
Baidu,2,2
