referrer,views_total,views_unique
keptn.sh,276,60
Google,270,47
github.com,83,28
v1.keptn.sh,12,1
contribute.cncf.io,6,3
cncf.io,3,3
Bing,3,3
linkedin.com,3,3
t.co,3,1
dynatrace.com,2,2
