url_path,views_total,views_unique
/keptn/lifecycle-toolkit,292,157
/keptn/lifecycle-toolkit/issues,69,16
/keptn/lifecycle-toolkit/tree/main/chart,63,11
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,61,15
/keptn/lifecycle-toolkit/tree/main/examples,48,14
/keptn/lifecycle-toolkit/pulls,39,10
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,32,8
/keptn/lifecycle-toolkit/blob/main/metrics-operator/controllers/common/providers/prometheus/prometheus.go,32,7
/keptn/lifecycle-toolkit/tree/main/examples/support,31,8
/keptn/lifecycle-toolkit/pull/3654,31,2
