referrer,views_total,views_unique
keptn.sh,430,51
Google,342,44
github.com,307,19
statics.teams.cdn.office.net,40,4
thenewstack.io,34,19
medium.com,4,3
cncf.io,4,2
tpx.sys.comcast.net,3,1
DuckDuckGo,2,2
dynatrace.com,2,1
