referrer,views_total,views_unique
keptn.sh,311,69
Google,293,44
v1.keptn.sh,153,2
github.com,135,22
medium.com,22,8
thenewstack.io,16,12
dt-rnd.atlassian.net,14,2
Bing,8,3
com.google.android.gm,5,4
contribute.cncf.io,4,3
