url_path,views_total,views_unique
/keptn/lifecycle-toolkit,282,162
/keptn/lifecycle-toolkit/issues,50,21
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,37,10
/keptn/lifecycle-toolkit/tree/main/chart,29,7
/keptn/lifecycle-toolkit/tree/main/examples,26,8
/keptn/lifecycle-toolkit/graphs/contributors,22,6
/keptn/lifecycle-toolkit/discussions,22,2
/keptn/lifecycle-toolkit/pulls,19,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-1,15,3
/keptn/lifecycle-toolkit/blob/main/examples/support/keptn/keptnconfig.yaml,13,5
