time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-03 00:00:00+00:00,309,54,19,16
2026-02-04 00:00:00+00:00,61,39,104,17
2026-02-05 00:00:00+00:00,213,53,43,20
2026-02-06 00:00:00+00:00,63,28,21,12
2026-02-07 00:00:00+00:00,118,33,6,5
2026-02-08 00:00:00+00:00,131,28,8,8
2026-02-09 00:00:00+00:00,137,44,15,7
2026-02-10 00:00:00+00:00,109,34,10,8
2026-02-11 00:00:00+00:00,204,38,19,8
2026-02-12 00:00:00+00:00,100,35,9,5
2026-02-13 00:00:00+00:00,215,50,15,10
2026-02-14 00:00:00+00:00,171,47,12,6
2026-02-15 00:00:00+00:00,181,50,5,5
2026-02-16 00:00:00+00:00,344,78,4,3
