referrer,views_total,views_unique
keptn.sh,126,37
Google,126,36
github.com,84,15
medium.com,27,3
chatgpt.com,7,5
cncf.io,6,5
contribute.cncf.io,6,1
com.linkedin.android,3,3
search.brave.com,3,2
DuckDuckGo,2,2
