referrer,views_total,views_unique
github.com,973,95
keptn.sh,775,76
Google,311,53
medium.com,25,6
lifecycle.keptn.sh,18,4
summerofcode.withgoogle.com,17,13
Bing,15,3
contribute.cncf.io,13,4
linktr.ee,13,3
keptn--3085.org.readthedocs.build,12,1
