referrer,views_total,views_unique
keptn.sh,126,36
Google,53,25
github.com,41,13
kyverno.github.io,15,1
cncf.io,13,5
contribute.cncf.io,3,3
Bing,3,2
chatgpt.com,2,2
cloudnativenow.com,2,2
medium.com,2,1
