url_path,views_total,views_unique
/keptn/lifecycle-toolkit,235,169
/keptn/lifecycle-toolkit/tree/main/chart,56,11
/keptn/lifecycle-toolkit/issues,52,20
/keptn/lifecycle-toolkit/tree/main/examples,35,8
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,34,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,32,8
/keptn/lifecycle-toolkit/pull/3543,26,7
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,22,3
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,21,10
/keptn/lifecycle-toolkit/pulls,21,8
