referrer,views_total,views_unique
keptn.sh,285,60
Google,251,55
Bing,182,5
github.com,177,30
medium.com,31,8
cncf.io,9,7
statics.teams.cdn.office.net,7,2
youtube.com,6,2
dynatrace.com,6,1
alidocs.dingtalk.com,4,1
