url_path,views_total,views_unique
/keptn/lifecycle-toolkit,138,97
/keptn/lifecycle-toolkit/issues,21,10
/keptn/lifecycle-toolkit/pulls,10,7
/keptn/lifecycle-toolkit/releases,9,5
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,8,7
/keptn/lifecycle-toolkit/activity,7,1
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,6,5
/keptn/lifecycle-toolkit/graphs/contributors,6,4
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/README.md,5,5
/keptn/lifecycle-toolkit/tree/main/metrics-operator,5,4
