url_path,views_total,views_unique
/keptn/lifecycle-toolkit,202,125
/keptn/lifecycle-toolkit/issues,39,16
/keptn/lifecycle-toolkit/tree/main/chart,22,8
/keptn/lifecycle-toolkit/pulls,15,5
/keptn/lifecycle-toolkit/tree/main/examples,9,9
/keptn/lifecycle-toolkit/tree/main,9,6
/keptn/lifecycle-toolkit/tree/main/metrics-operator/config/crd/bases,9,1
/keptn/lifecycle-toolkit/graphs/contributors,8,6
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,8,4
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,8,3
