referrer,views_total,views_unique
keptn.sh,290,62
Google,244,47
Bing,178,4
github.com,160,25
medium.com,31,8
statics.teams.cdn.office.net,8,2
dynatrace.com,7,2
cncf.io,6,4
alidocs.dingtalk.com,4,1
skyscanner.atlassian.net,2,1
