referrer,views_total,views_unique
github.com,677,80
keptn.sh,323,76
Google,221,69
Bing,21,3
readthedocs.org,14,2
lifecycle.keptn.sh,14,1
summerofcode.withgoogle.com,12,9
medium.com,12,6
cncf.io,7,5
docs.google.com,5,2
