referrer,views_total,views_unique
github.com,358,58
keptn.sh,324,88
Google,221,45
medium.com,73,11
linktr.ee,20,1
youtube.com,17,2
cloudevents.io,16,1
Bing,10,4
summerofcode.withgoogle.com,9,4
contribute.cncf.io,6,2
