referrer,views_total,views_unique
keptn.sh,577,59
Google,329,44
github.com,119,23
cncf.io,33,10
medium.com,18,9
contribute.cncf.io,11,5
assetstore.unity.com,6,1
Bing,4,3
goodfirstissues.com,4,2
DuckDuckGo,3,2
