url_path,views_total,views_unique
/keptn/lifecycle-toolkit,353,156
/keptn/lifecycle-toolkit/pulls,83,7
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,68,13
/keptn/lifecycle-toolkit/issues,65,16
/keptn/lifecycle-toolkit/tree/main/chart,65,11
/keptn/lifecycle-toolkit/tree/main/examples,51,15
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-1,43,3
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,41,4
/keptn/lifecycle-toolkit/pull/3711,31,5
/keptn/lifecycle-toolkit/tree/main/examples/support,27,7
