referrer,views_total,views_unique
Google,226,35
keptn.sh,181,49
github.com,152,25
DuckDuckGo,63,2
statics.teams.cdn.office.net,54,6
kyverno.github.io,17,1
Bing,10,2
gartner.atlassian.net,8,1
cncf.io,7,4
medium.com,6,5
