url_path,views_total,views_unique
/keptn/lifecycle-toolkit,181,118
/keptn/lifecycle-toolkit/issues,35,20
/keptn/lifecycle-toolkit/pulls,15,11
/keptn/lifecycle-toolkit/pull/3906,15,9
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,13,9
/keptn/lifecycle-toolkit/issues/3360,11,4
/keptn/lifecycle-toolkit/tree/main/examples,11,4
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/README.md,11,3
/keptn/lifecycle-toolkit/tree/main,10,6
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/base/container-task.yaml,10,5
