referrer,views_total,views_unique
keptn.sh,423,54
Google,131,46
github.com,90,21
yandex.ru,75,1
cncf.io,19,9
DuckDuckGo,15,3
Bing,15,1
medium.com,13,6
lifecycle.keptn.sh,8,3
dynatrace.com,3,2
