referrer,views_total,views_unique
keptn.sh,303,52
Google,62,28
github.com,43,16
cncf.io,11,9
medium.com,6,3
statics.teams.cdn.office.net,5,2
thenewstack.io,3,2
m.sogou.com,3,1
contribute.cncf.io,2,2
blackbox.ai,2,1
