referrer,views_total,views_unique
keptn.sh,258,33
Google,64,25
github.com,59,17
cncf.io,19,9
medium.com,14,5
Bing,13,2
contribute.cncf.io,11,2
chatgpt.com,5,3
t.co,2,1
grep.app,2,1
