url_path,views_total,views_unique
/keptn/lifecycle-toolkit,228,160
/keptn/lifecycle-toolkit/issues,56,20
/keptn/lifecycle-toolkit/tree/main/chart,41,8
/keptn/lifecycle-toolkit/tree/main/examples,35,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,29,7
/keptn/lifecycle-toolkit/pull/3543,26,7
/keptn/lifecycle-toolkit/pulls,23,9
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,21,9
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,20,6
/keptn/lifecycle-toolkit/releases,19,12
