referrer,views_total,views_unique
keptn.sh,159,46
Google,102,35
medium.com,36,6
DuckDuckGo,24,4
github.com,15,10
cncf.io,7,6
gm-sdv.atlassian.net,5,1
jobspring-prod-uploads.s3.amazonaws.com,5,1
chatgpt.com,2,2
search.brave.com,2,1
