referrer,views_total,views_unique
github.com,278,28
keptn.sh,198,52
Google,112,32
cncf.io,16,9
dynatrace.com,7,2
statics.teams.cdn.office.net,6,2
alidocs.dingtalk.com,4,1
Bing,3,2
medium.com,3,1
aperta-fons-bf53f.web.app,2,2
