referrer,views_total,views_unique
Google,272,37
github.com,168,30
keptn.sh,159,42
cncf.io,9,7
yandex.kz,2,1
m.sogou.com,2,1
DuckDuckGo,1,1
summerofcode.withgoogle.com,1,1
contribute.cncf.io,1,1
dt-rnd.atlassian.net,1,1
