referrer,views_total,views_unique
github.com,1621,69
keptn.sh,482,68
Google,365,50
linkedin.com,55,23
lifecycle.keptn.sh,23,2
com.linkedin.android,19,7
medium.com,16,4
Bing,16,3
dev-jira.dynatrace.org,15,2
summerofcode.withgoogle.com,11,2
