referrer,views_total,views_unique
github.com,598,70
keptn.sh,401,80
Google,338,66
medium.com,74,10
Bing,21,2
youtube.com,15,1
cncf.io,14,5
lifecycle.keptn.sh,14,2
dev-jira.dynatrace.org,12,4
contribute.cncf.io,8,4
