referrer,views_total,views_unique
github.com,891,55
lifecycle.keptn.sh,277,30
Google,222,37
keptn.sh,212,37
aperta-fons-bf53f.web.app,36,8
cncf.io,32,10
goodfirstissues.com,18,5
contribute.cncf.io,15,1
summerofcode.withgoogle.com,13,1
landscape.cncf.io,12,5
