referrer,views_total,views_unique
keptn.sh,160,39
Google,113,27
github.com,13,9
chatgpt.com,8,5
medium.com,6,2
statics.teams.cdn.office.net,3,1
Bing,2,1
plural.sh,2,1
tag-app-delivery.cncf.io,1,1
insights.linuxfoundation.org,1,1
