referrer,views_total,views_unique
keptn.sh,624,74
Google,165,51
github.com,88,32
youtube.com,62,3
cncf.io,30,13
medium.com,20,4
DuckDuckGo,17,1
lifecycle.keptn.sh,10,1
goodfirstissues.com,8,1
mail.google.com,4,1
