referrer,views_total,views_unique
keptn.sh,483,81
Google,321,51
github.com,233,44
medium.com,31,6
youtube.com,23,3
contribute.cncf.io,9,3
cncf.io,8,3
conventionalcommits.org,6,2
lifecycle.keptn.sh,4,1
dev.to,2,2
