url_path,views_total,views_unique
/keptn/lifecycle-toolkit,340,201
/keptn/lifecycle-toolkit/issues,85,25
/keptn/lifecycle-toolkit/tree/main/examples/support,64,5
/keptn/lifecycle-toolkit/pulls,62,18
/keptn/lifecycle-toolkit/tree/main/examples,61,10
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,53,14
/keptn/lifecycle-toolkit/tree/main/examples/support/observability,35,3
/keptn/lifecycle-toolkit/pull/3487,34,6
/keptn/lifecycle-toolkit/pull/3521,33,7
/keptn/lifecycle-toolkit/tree/main/chart,32,10
