time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-07 00:00:00+00:00,486,128,2,2
2025-09-08 00:00:00+00:00,238,114,33,14
2025-09-09 00:00:00+00:00,160,94,69,17
2025-09-10 00:00:00+00:00,297,119,25,11
2025-09-11 00:00:00+00:00,171,89,14,11
2025-09-12 00:00:00+00:00,168,78,21,10
2025-09-13 00:00:00+00:00,401,95,15,9
2025-09-14 00:00:00+00:00,207,95,8,7
2025-09-15 00:00:00+00:00,225,85,95,21
2025-09-16 00:00:00+00:00,244,81,70,12
2025-09-17 00:00:00+00:00,118,58,28,16
2025-09-18 00:00:00+00:00,148,47,61,16
2025-09-19 00:00:00+00:00,102,47,68,14
2025-09-20 00:00:00+00:00,114,36,11,10
