referrer,views_total,views_unique
Google,169,40
github.com,140,20
keptn.sh,118,43
statics.teams.cdn.office.net,58,5
Bing,24,4
kyverno.github.io,19,2
medium.com,11,5
search.brave.com,11,2
cncf.io,9,4
chatgpt.com,3,3
