referrer,views_total,views_unique
github.com,973,61
keptn.sh,459,89
Google,258,63
medium.com,76,9
dynatrace.com,50,1
Bing,22,3
dev-jira.dynatrace.org,21,3
com.linkedin.android,16,5
lifecycle.keptn.sh,10,2
cncf.io,9,4
