referrer,views_total,views_unique
github.com,826,58
lifecycle.keptn.sh,448,70
Google,219,37
keptn.sh,84,17
aperta-fons-bf53f.web.app,33,7
goodfirstissues.com,18,5
cncf.io,16,4
contribute.cncf.io,15,1
medium.com,7,7
dev-jira.dynatrace.org,7,2
