referrer,views_total,views_unique
keptn.sh,133,50
Google,78,27
github.com,65,26
medium.com,29,6
cncf.io,19,10
com.google.android.gm,6,2
goodfirstissues.com,6,1
wiki.fisglobal.com,4,2
contribute.cncf.io,3,2
statics.teams.cdn.office.net,3,2
