referrer,views_total,views_unique
keptn.sh,531,59
Google,174,45
github.com,80,19
yandex.ru,73,1
cncf.io,37,12
medium.com,18,9
DuckDuckGo,16,3
contribute.cncf.io,6,3
lifecycle.keptn.sh,4,2
goodfirstissues.com,4,2
