url_path,views_total,views_unique
/keptn/lifecycle-toolkit,255,169
/keptn/lifecycle-toolkit/pulls,63,10
/keptn/lifecycle-toolkit/issues,39,15
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,37,10
/keptn/lifecycle-toolkit/tree/main/chart,36,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,29,8
/keptn/lifecycle-toolkit/pull/3521,27,7
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,24,5
/keptn/lifecycle-toolkit/blob/main/lifecycle-operator/chart/README.md,21,5
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,20,4
