referrer,views_total,views_unique
keptn.sh,155,34
Google,127,35
github.com,66,18
DuckDuckGo,49,2
chatgpt.com,15,6
statics.teams.cdn.office.net,15,5
medium.com,10,3
kyverno.github.io,7,1
Bing,5,1
jiraeu.epam.com,4,1
