referrer,views_total,views_unique
keptn.sh,281,50
Google,53,25
github.com,48,18
cncf.io,7,6
medium.com,7,3
Bing,6,2
thenewstack.io,3,2
m.sogou.com,3,1
blackbox.ai,2,1
contribute.cncf.io,1,1
