referrer,views_total,views_unique
github.com,830,54
lifecycle.keptn.sh,322,44
Google,199,37
keptn.sh,166,30
aperta-fons-bf53f.web.app,36,8
cncf.io,22,7
goodfirstissues.com,18,5
contribute.cncf.io,15,1
summerofcode.withgoogle.com,13,1
medium.com,6,6
