referrer,views_total,views_unique
keptn.sh,83,34
github.com,30,8
Google,27,15
medium.com,4,2
DuckDuckGo,4,1
cncf.io,3,3
dynatrace.com,2,2
Bing,2,2
docs.google.com,1,1
testkube.io,1,1
