referrer,views_total,views_unique
keptn.sh,488,57
Google,134,49
github.com,88,19
yandex.ru,75,1
cncf.io,19,9
Bing,17,2
DuckDuckGo,16,4
medium.com,9,5
lifecycle.keptn.sh,8,3
goodfirstissues.com,4,2
