url_path,views_total,views_unique
/keptn/lifecycle-toolkit,212,163
/keptn/lifecycle-toolkit/commits/main,68,2
/keptn/lifecycle-toolkit/issues,40,22
/keptn/lifecycle-toolkit/pulls,23,14
/keptn/lifecycle-toolkit/commits/0305-namespace/metrics-operator,10,1
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,8,6
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,8,5
/keptn/lifecycle-toolkit/tree/main/dashboards/grafana/configmap,6,2
/keptn/lifecycle-toolkit/issues/3894,5,5
/keptn/lifecycle-toolkit/releases/tag/keptn-v2.5.0,5,5
