referrer,views_total,views_unique
keptn.sh,401,77
Google,328,49
github.com,235,44
medium.com,29,5
youtube.com,23,3
cncf.io,9,4
contribute.cncf.io,9,3
conventionalcommits.org,6,2
lifecycle.keptn.sh,4,1
usc-onenote.officeapps.live.com,2,1
