referrer,views_total,views_unique
keptn.sh,183,48
Google,140,35
github.com,59,15
cncf.io,8,7
chatgpt.com,6,4
statics.teams.cdn.office.net,5,3
docs.google.com,4,1
medium.com,3,2
com.linkedin.android,2,1
Bing,2,1
