url_path,views_total,views_unique
/keptn/lifecycle-toolkit,47,35
/keptn/lifecycle-toolkit/issues,16,14
/keptn/lifecycle-toolkit/blob/main/docs/content/en/docs/implementing/add-app-awareness/index.md,8,8
/keptn/lifecycle-toolkit/blob/main/docs/content/en/docs/yaml-crd-ref/app.md,8,8
/keptn/lifecycle-toolkit/pulls,5,4
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,5,3
/keptn/lifecycle-toolkit/pull/3291,4,3
/keptn/lifecycle-toolkit/pull/3349,4,2
/keptn/lifecycle-toolkit/pull/3878,4,2
/keptn/lifecycle-toolkit/blob/main/netlify.toml,3,3
