url_path,views_total,views_unique
/keptn/lifecycle-toolkit,178,134
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,25,12
/keptn/lifecycle-toolkit/issues,22,12
/keptn/lifecycle-toolkit/pulls,12,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,12,7
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-2/app-pre-deploy.yaml,11,6
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/base/app-post-deploy.yaml,9,5
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-2,9,5
/keptn/lifecycle-toolkit/tree/main/examples,8,6
/keptn/lifecycle-toolkit/issues/3727,7,4
