url_path,views_total,views_unique
/keptn/lifecycle-toolkit,266,158
/keptn/lifecycle-toolkit/issues,60,24
/keptn/lifecycle-toolkit/tree/main/chart,43,11
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,35,10
/keptn/lifecycle-toolkit/graphs/contributors,25,5
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,24,9
/keptn/lifecycle-toolkit/tree/main/examples,24,7
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,22,6
/keptn/lifecycle-toolkit/discussions,22,2
/keptn/lifecycle-toolkit/pulls,17,8
