referrer,views_total,views_unique
github.com,760,55
keptn.sh,318,51
Google,194,37
lifecycle.keptn.sh,102,19
cncf.io,35,12
summerofcode.withgoogle.com,28,3
aperta-fons-bf53f.web.app,16,5
medium.com,16,4
landscape.cncf.io,15,8
goodfirstissues.com,15,3
