referrer,views_total,views_unique
keptn.sh,211,47
Google,119,29
github.com,50,18
medium.com,7,5
cncf.io,6,4
search.brave.com,6,1
addup-team.atlassian.net,4,1
com.linkedin.android,4,1
Bing,3,2
testkube.io,3,2
