referrer,views_total,views_unique
github.com,187,23
keptn.sh,114,41
Google,62,33
medium.com,16,8
cncf.io,14,11
Bing,14,1
contribute.cncf.io,8,3
dynatrace.com,7,1
statics.teams.cdn.office.net,2,1
search.brave.com,1,1
