referrer,views_total,views_unique
keptn.sh,146,42
Google,103,33
github.com,35,10
cncf.io,6,5
chatgpt.com,6,4
statics.teams.cdn.office.net,4,2
docs.google.com,4,1
com.linkedin.android,2,1
Bing,2,1
DuckDuckGo,1,1
