url_path,views_total,views_unique
/keptn/lifecycle-toolkit,302,166
/keptn/lifecycle-toolkit/issues,64,20
/keptn/lifecycle-toolkit/pull/3581,52,18
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,39,12
/keptn/lifecycle-toolkit/tree/main/examples,39,9
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,36,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,31,6
/keptn/lifecycle-toolkit/tree/main/examples/support,30,4
/keptn/lifecycle-toolkit/pulls,24,8
/keptn/lifecycle-toolkit/blob/main/examples/Makefile,20,2
