referrer,views_total,views_unique
github.com,93,8
keptn.sh,63,21
Google,27,17
cncf.io,4,3
yandex.ru,2,2
Bing,1,1
DuckDuckGo,1,1
git.target.com,1,1
lifecycle.keptn.sh,1,1
perplexity.ai,1,1
