referrer,views_total,views_unique
Google,208,40
github.com,163,24
keptn.sh,141,43
statics.teams.cdn.office.net,59,6
kyverno.github.io,19,2
cncf.io,14,6
medium.com,13,6
Bing,12,4
search.brave.com,11,2
gartner.atlassian.net,8,1
