time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-25 00:00:00+00:00,95,53,126,22
2025-03-26 00:00:00+00:00,104,61,37,19
2025-03-27 00:00:00+00:00,219,87,47,12
2025-03-28 00:00:00+00:00,96,53,111,23
2025-03-29 00:00:00+00:00,165,76,13,9
2025-03-30 00:00:00+00:00,145,69,8,7
2025-03-31 00:00:00+00:00,115,62,39,21
2025-04-01 00:00:00+00:00,49,27,105,31
2025-04-02 00:00:00+00:00,80,52,150,27
2025-04-03 00:00:00+00:00,163,78,117,16
2025-04-04 00:00:00+00:00,112,53,130,17
2025-04-05 00:00:00+00:00,87,29,24,7
2025-04-06 00:00:00+00:00,62,40,26,15
2025-04-07 00:00:00+00:00,87,44,48,21
