referrer,views_total,views_unique
keptn.sh,125,28
Google,82,29
github.com,29,11
cncf.io,23,6
medium.com,7,5
kubernetes.io,6,1
com.linkedin.android,2,1
Bing,1,1
contribute.cncf.io,1,1
