referrer,views_total,views_unique
keptn.sh,404,59
github.com,371,21
Google,233,33
thenewstack.io,13,7
Bing,9,2
medium.com,8,4
cncf.io,6,4
statics.teams.cdn.office.net,2,1
cloudnativenow.com,1,1
DuckDuckGo,1,1
